case,age,sex,hispanic,race1,race2,race3,race4,race5,zip,licstate,drhgt_in,weight,noncdl,noncdltype,x,y
192,90,1,7.0,,,,,,98312.0,53,69.0,168.0,6.0,1.0,47.573702,-122.786447
193,46,1,7.0,,,,,,98392.0,53,69.0,185.0,6.0,1.0,47.73228,-122.562318
194,17,1,1.0,,,,,,98837.0,53,65.0,125.0,6.0,2.0,47.149902,-119.305972
194,50,1,0.0,,,,,,83714.0,16,71.0,210.0,6.0,1.0,43.73272,-116.288769
195,24,1,0.0,,,,,,98146.0,53,77.0,300.0,6.0,1.0,47.500058,-122.357848
196,25,1,7.0,,,,,,98446.0,53,71.0,176.0,6.0,1.0,47.130032,-122.379451
197,75,1,0.0,,,,,,98671.0,53,72.0,237.0,6.0,1.0,45.61442,-122.238447
198,57,1,7.0,,,,,,98841.0,53,73.0,200.0,6.0,1.0,48.359648,-119.268574
198,76,1,0.0,,,,,,98368.0,53,67.0,170.0,6.0,1.0,48.034402,-122.838953
199,49,1,7.0,,,,,,99206.0,53,70.0,220.0,6.0,1.0,47.629296,-117.254657
200,64,1,7.0,,,,,,83843.0,16,67.0,120.0,6.0,1.0,46.722245,-116.940158
200,32,2,0.0,,,,,,98273.0,53,67.0,155.0,6.0,1.0,48.402754,-122.376148
201,17,1,7.0,,,,,,98503.0,53,70.0,140.0,6.0,2.0,47.022032,-122.797103
202,24,2,1.0,,,,,,98857.0,53,66.0,140.0,6.0,1.0,46.982733,-119.057609
202,63,1,0.0,,,,,,99336.0,53,71.0,225.0,6.0,1.0,46.21405,-119.175728
202,39,1,0.0,,,,,,98813.0,53,67.0,180.0,6.0,1.0,48.040679,-119.560504
203,40,1,7.0,,,,,,98444.0,53,72.0,200.0,1.0,1.0,47.153041,-122.448831
204,28,1,99.0,,,,,,99349.0,53,69.0,180.0,6.0,1.0,46.731191,-119.700579
205,18,1,0.0,,,,,,99344.0,53,69.0,160.0,6.0,1.0,46.820069,-119.178054
205,42,1,0.0,,,,,,99344.0,53,75.0,205.0,6.0,1.0,46.820069,-119.178054
206,33,1,0.0,,,,,,98367.0,53,75.0,325.0,6.0,1.0,47.461156,-122.698
206,55,2,0.0,,,,,,98022.0,53,65.0,135.0,6.0,1.0,47.216372,-121.912906
206,47,2,0.0,,,,,,98092.0,53,60.0,110.0,6.0,1.0,47.287074,-122.113839
206,36,1,7.0,,,,,,98038.0,53,72.0,180.0,6.0,1.0,47.419378,-121.958008
206,47,2,0.0,,,,,,98002.0,53,68.0,180.0,6.0,1.0,47.308286,-122.216812
207,42,1,0.0,,,,,,98155.0,53,72.0,165.0,6.0,1.0,47.754413,-122.300477
208,25,1,7.0,,,,,,98275.0,53,69.0,160.0,6.0,1.0,47.916786,-122.302643
209,30,1,7.0,,,,,,98409.0,53,75.0,180.0,1.0,1.0,47.210957,-122.481577
211,25,1,0.0,,,,,,98002.0,53,74.0,154.0,6.0,1.0,47.308286,-122.216812
211,62,1,7.0,,,,,,98002.0,53,70.0,175.0,6.0,1.0,47.308286,-122.216812
212,53,1,7.0,,,,,,98855.0,53,73.0,220.0,6.0,1.0,48.674509,-119.253009
213,51,1,0.0,,,,,,98274.0,53,73.0,240.0,6.0,1.0,48.348771,-122.145467
214,39,2,7.0,,,,,,98902.0,53,60.0,115.0,1.0,1.0,46.596673,-120.533851
214,40,1,0.0,,,,,,98901.0,53,67.0,155.0,6.0,1.0,46.722625,-120.406039
215,42,2,0.0,,,,,,98019.0,53,64.0,135.0,6.0,1.0,47.734333,-121.855307
216,25,1,7.0,,,,,,99611.0,2,69.0,185.0,6.0,1.0,60.600458,-151.106322
217,64,1,7.0,,,,,,98382.0,53,73.0,180.0,1.0,1.0,48.023189,-123.106245
218,47,1,7.0,,,,,,98053.0,53,71.0,164.0,6.0,1.0,47.669256,-122.008454
219,53,1,0.0,,,,,,98001.0,53,74.0,230.0,6.0,1.0,47.310617,-122.263291
220,54,1,0.0,,,,,,98942.0,53,72.0,200.0,6.0,1.0,46.801335,-120.66481
221,47,1,1.0,,,,,,98014.0,53,72.0,150.0,6.0,1.0,47.662086,-121.89187
222,36,1,0.0,,,,,,98223.0,53,72.0,250.0,6.0,1.0,48.21712,-121.95354
222,55,2,7.0,,,,,,98952.0,94,63.0,215.0,6.0,1.0,46.356211,-120.763066
223,52,1,7.0,,,,,,98387.0,53,73.0,225.0,6.0,1.0,47.060925,-122.388908
223,31,1,0.0,,,,,,98118.0,53,73.0,270.0,6.0,1.0,47.540246,-122.268545
224,43,1,0.0,,,,,,98042.0,53,68.0,200.0,1.0,1.0,47.367737,-122.117029
224,53,2,7.0,,,,,,98392.0,53,66.0,145.0,6.0,1.0,47.73228,-122.562318
224,60,1,0.0,,,,,,98354.0,53,69.0,180.0,6.0,1.0,47.251994,-122.317289
224,38,2,0.0,,,,,,98404.0,53,67.0,205.0,6.0,1.0,47.208981,-122.411638
224,67,1,0.0,,,,,,98338.0,53,74.0,250.0,6.0,1.0,47.034316,-122.276854
226,19,1,0.0,,,,,,99349.0,53,,999.0,0.0,0.0,46.731191,-119.700579
227,41,1,0.0,,,,,,98951.0,53,68.0,230.0,1.0,1.0,46.456028,-120.513604
227,34,1,7.0,,,,,,83540.0,16,66.0,196.0,6.0,1.0,46.345204,-116.782679
228,25,1,7.0,,,,,,28411.0,37,71.0,999.0,6.0,1.0,34.301809,-77.793089
229,25,1,0.0,,,,,,98582.0,53,70.0,195.0,2.0,1.0,46.523681,-122.625742
230,52,1,6.0,,,,,,98205.0,53,65.0,200.0,0.0,0.0,47.988595,-122.150148
231,21,1,0.0,,,,,,84015.0,49,71.0,165.0,6.0,1.0,41.120367,-112.06076
232,36,1,0.0,,,,,,98597.0,53,74.0,185.0,6.0,1.0,46.844426,-122.492804
232,80,2,7.0,,,,,,97006.0,41,70.0,175.0,6.0,1.0,45.517009,-122.859817
233,29,1,0.0,,,,,,97071.0,41,71.0,180.0,6.0,1.0,45.134191,-122.826487
234,45,1,7.0,,,,,,98006.0,53,67.0,180.0,6.0,1.0,47.557627,-122.151005
234,47,2,0.0,,,,,,98116.0,53,63.0,128.0,6.0,1.0,47.574245,-122.400222
235,63,1,7.0,,,,,,98251.0,53,74.0,250.0,6.0,1.0,47.911529,-121.606417
236,29,1,7.0,,,,,,98272.0,53,71.0,135.0,6.0,1.0,47.848583,-121.894899
236,47,1,0.0,,,,,,98056.0,53,71.0,170.0,6.0,1.0,47.512527,-122.190248
237,76,1,7.0,,,,,,98235.0,53,72.0,215.0,6.0,1.0,48.462505,-122.23398
238,25,1,7.0,,,,,,98953.0,53,71.0,165.0,6.0,1.0,46.442291,-120.226815
238,60,1,7.0,,,,,,99403.0,53,72.0,190.0,6.0,1.0,46.362367,-117.282597
239,38,1,7.0,,,,,,98589.0,53,70.0,170.0,6.0,1.0,46.833445,-122.795318
240,26,1,7.0,,,,,,98042.0,53,68.0,240.0,6.0,1.0,47.367737,-122.117029
241,37,1,7.0,,,,,,98908.0,53,72.0,175.0,6.0,1.0,46.615206,-120.724113
242,31,1,7.0,,,,,,98292.0,53,67.0,280.0,3.0,1.0,48.216792,-122.31439
242,42,1,0.0,,,,,,98223.0,53,70.0,175.0,1.0,1.0,48.21712,-121.95354
244,51,1,7.0,,,,,,0.0,95,,999.0,9.0,9.0,,
245,35,2,0.0,,,,,,99362.0,53,60.0,140.0,6.0,1.0,46.101083,-118.313609
246,37,1,7.0,,,,,,98589.0,53,73.0,175.0,6.0,1.0,46.833445,-122.795318
246,60,1,0.0,,,,,,98576.0,53,67.0,145.0,6.0,1.0,46.837153,-122.638359
246,21,2,0.0,,,,,,98576.0,53,69.0,180.0,6.0,1.0,46.837153,-122.638359
246,21,1,0.0,,,,,,98501.0,53,71.0,165.0,6.0,1.0,46.974504,-122.875987
247,21,1,0.0,,,,,,99212.0,53,70.0,155.0,6.0,1.0,47.664705,-117.310362
248,29,1,0.0,,,,,,98665.0,53,67.0,150.0,0.0,0.0,45.679501,-122.66056
249,18,1,0.0,,,,,,98444.0,53,65.0,123.0,6.0,1.0,47.153041,-122.448831
249,38,1,0.0,,,,,,98333.0,53,66.0,165.0,6.0,1.0,47.257686,-122.646552
250,93,1,7.0,,,,,,97739.0,41,71.0,165.0,6.0,1.0,43.694658,-121.460906
250,51,1,0.0,,,,,,98550.0,53,73.0,235.0,6.0,1.0,47.093788,-123.925662
250,67,1,0.0,,,,,,98547.0,53,73.0,230.0,6.0,1.0,46.783816,-124.036386
251,60,1,1.0,,,,,,98944.0,53,65.0,140.0,6.0,1.0,46.497628,-119.626676
251,43,2,0.0,,,,,,98938.0,53,63.0,107.0,6.0,1.0,46.388203,-120.094179
251,19,2,0.0,,,,,,98932.0,53,67.0,190.0,6.0,7.0,46.332713,-120.156231
252,22,1,7.0,,,,,,98520.0,53,68.0,170.0,6.0,1.0,47.205638,-123.754329
252,45,2,0.0,,,,,,98502.0,53,67.0,118.0,6.0,1.0,47.08739,-123.022009
253,24,1,7.0,,,,,,98290.0,53,72.0,180.0,1.0,1.0,47.955367,-121.978502
253,45,1,0.0,,,,,,98926.0,53,74.0,225.0,6.0,1.0,47.014195,-120.458691
254,29,1,0.0,,,,,,98092.0,53,67.0,130.0,6.0,1.0,47.287074,-122.113839
255,40,2,6.0,,,,,,98901.0,53,62.0,180.0,6.0,1.0,46.722625,-120.406039
255,72,1,0.0,,,,,,83836.0,16,72.0,210.0,6.0,1.0,48.250908,-116.269126
256,18,1,0.0,,,,,,98019.0,53,72.0,155.0,6.0,1.0,47.734333,-121.855307
257,35,1,0.0,,,,,,98841.0,53,69.0,170.0,6.0,1.0,48.359648,-119.268574
258,23,1,7.0,,,,,,98539.0,53,73.0,180.0,1.0,1.0,,
258,24,2,0.0,,,,,,97015.0,41,65.0,240.0,6.0,1.0,45.413524,-122.536758
259,48,1,7.0,,,,,,98626.0,53,65.0,160.0,0.0,0.0,46.172049,-122.773959
259,48,1,0.0,,,,,,98021.0,53,70.0,200.0,6.0,1.0,47.79253,-122.208207
260,79,1,7.0,,,,,,98226.0,53,71.0,185.0,6.0,1.0,48.798606,-122.445693
261,49,2,7.0,,,,,,99021.0,53,66.0,135.0,0.0,0.0,47.848267,-117.189612
262,33,1,7.0,,,,,,98028.0,53,76.0,240.0,6.0,1.0,47.755665,-122.248061
262,44,2,0.0,,,,,,98258.0,53,66.0,160.0,6.0,1.0,48.04417,-122.077404
263,20,1,7.0,,,,,,98055.0,53,68.0,135.0,1.0,1.0,47.446982,-122.201521
264,43,2,7.0,,,,,,98948.0,53,62.0,135.0,1.0,1.0,46.297854,-120.312566
265,35,1,7.0,,,,,,99208.0,53,70.0,165.0,6.0,1.0,47.788172,-117.480897
266,35,1,7.0,,,,,,98022.0,53,69.0,170.0,6.0,1.0,47.216372,-121.912906
267,31,1,7.0,,,,,,98374.0,53,70.0,186.0,1.0,1.0,47.12908,-122.263923
267,31,2,0.0,,,,,,98387.0,53,67.0,155.0,6.0,1.0,47.060925,-122.388908
268,42,1,7.0,,,,,,98446.0,53,64.0,160.0,1.0,1.0,47.130032,-122.379451
268,22,2,0.0,,,,,,98409.0,53,62.0,190.0,6.0,1.0,47.210957,-122.481577
269,37,2,7.0,,,,,,98329.0,53,63.0,110.0,1.0,1.0,47.360807,-122.744173
270,57,1,7.0,,,,,,98363.0,53,71.0,160.0,6.0,1.0,48.003791,-123.823238
270,60,1,0.0,,,,,,98362.0,53,69.0,180.0,6.0,1.0,47.930621,-123.365101
271,55,1,7.0,,,,,,98027.0,53,76.0,250.0,6.0,1.0,47.493732,-121.998724
272,44,1,7.0,,,,,,98502.0,53,71.0,150.0,6.0,1.0,47.08739,-123.022009
273,39,1,7.0,,,,,,98683.0,53,75.0,220.0,6.0,1.0,45.603287,-122.51017
274,16,1,7.0,,,,,,98208.0,53,73.0,165.0,6.0,2.0,47.901777,-122.186999
275,60,1,7.0,,,,,,97303.0,41,67.0,200.0,6.0,1.0,45.030354,-123.023689
275,23,1,0.0,,,,,,98685.0,53,69.0,120.0,6.0,1.0,45.715211,-122.693165
275,66,1,0.0,,,,,,98620.0,53,69.0,160.0,6.0,1.0,45.874447,-120.77583
275,67,1,0.0,,,,,,98604.0,53,67.0,160.0,6.0,1.0,45.805747,-122.510777
276,69,1,0.0,,,,,,98531.0,53,69.0,160.0,6.0,1.0,46.730437,-122.902774
277,30,1,0.0,,,,,,99301.0,53,,999.0,0.0,0.0,46.379233,-118.953781
277,74,1,7.0,,,,,,99301.0,53,71.0,265.0,6.0,1.0,46.379233,-118.953781
278,42,1,7.0,,,,,,98273.0,53,72.0,250.0,6.0,1.0,48.402754,-122.376148
279,82,1,7.0,,,,,,98538.0,53,72.0,210.0,6.0,1.0,46.482768,-123.146135
280,28,1,7.0,,,,,,98664.0,53,71.0,180.0,6.0,1.0,45.61951,-122.577179
280,18,2,0.0,,,,,,98607.0,53,70.0,140.0,6.0,1.0,45.642413,-122.379611
281,32,1,7.0,,,,,,99208.0,53,71.0,185.0,1.0,1.0,47.788172,-117.480897
281,51,2,0.0,,,,,,99208.0,53,65.0,160.0,6.0,1.0,47.788172,-117.480897
282,38,2,0.0,,,,,,98002.0,53,66.0,125.0,6.0,1.0,47.308286,-122.216812
283,70,2,0.0,,,,,,98632.0,53,62.0,235.0,6.0,1.0,46.209509,-123.056153
284,65,1,7.0,,,,,,99352.0,53,69.0,185.0,1.0,1.0,46.25284,-119.287852
285,23,1,7.0,,,,,,77433.0,48,,999.0,6.0,1.0,29.934371,-95.747578
286,54,2,0.0,,,,,,88310.0,35,65.0,155.0,6.0,1.0,32.641272,-106.072883
286,64,1,0.0,,,,,,98270.0,53,68.0,228.0,6.0,1.0,48.056723,-122.146904
287,39,2,0.0,,,,,,98144.0,53,68.0,175.0,6.0,1.0,47.585627,-122.29196
288,998,8,0.0,,,,,,99999.0,98,,999.0,9.0,9.0,,
291,24,1,7.0,,,,,,98901.0,53,65.0,200.0,6.0,1.0,46.722625,-120.406039
291,45,2,0.0,,,,,,98903.0,53,70.0,200.0,6.0,1.0,46.543655,-121.023317
292,53,2,0.0,,,,,,98607.0,53,67.0,130.0,6.0,1.0,45.642413,-122.379611
292,38,2,0.0,,,,,,98663.0,53,65.0,150.0,6.0,1.0,45.657396,-122.662726
292,68,2,7.0,,,,,,98662.0,53,62.0,135.0,6.0,1.0,45.688497,-122.57785
292,44,1,0.0,,,,,,98671.0,53,73.0,220.0,6.0,1.0,45.61442,-122.238447
293,30,1,7.0,,,,,,98230.0,53,69.0,170.0,6.0,1.0,48.953455,-122.705013
294,76,2,7.0,,,,,,99037.0,53,66.0,149.0,6.0,1.0,47.635784,-117.197605
295,87,1,7.0,,,,,,98002.0,53,69.0,180.0,6.0,1.0,47.308286,-122.216812
295,35,2,0.0,,,,,,98002.0,53,61.0,124.0,6.0,1.0,47.308286,-122.216812
296,63,1,7.0,,,,,,98014.0,53,68.0,195.0,6.0,1.0,47.662086,-121.89187
297,35,1,0.0,,,,,,98144.0,53,65.0,170.0,6.0,1.0,47.585627,-122.29196
298,65,1,7.0,,,,,,89027.0,32,74.0,250.0,6.0,1.0,36.813945,-114.120444
298,51,1,0.0,,,,,,98841.0,53,69.0,213.0,6.0,1.0,48.359648,-119.268574
299,57,1,0.0,,,,,,98589.0,53,70.0,225.0,6.0,1.0,46.833445,-122.795318
299,66,1,7.0,,,,,,98589.0,53,74.0,250.0,6.0,1.0,46.833445,-122.795318
300,29,1,0.0,,,,,,98106.0,53,72.0,310.0,0.0,0.0,47.544034,-122.349874
300,44,1,7.0,,,,,,98271.0,53,72.0,265.0,6.0,1.0,48.089968,-122.237681
301,88,1,7.0,,,,,,98848.0,53,75.0,205.0,6.0,1.0,47.168643,-119.842939
301,75,1,0.0,,,,,,98445.0,53,70.0,200.0,6.0,1.0,47.139967,-122.409902
302,25,1,7.0,,,,,,98029.0,53,70.0,160.0,6.0,1.0,47.557085,-122.007748
303,56,1,0.0,,,,,,98338.0,53,71.0,255.0,1.0,1.0,47.034316,-122.276854
304,62,2,7.0,,,,,,0.0,95,,999.0,9.0,9.0,,
304,81,1,0.0,,,,,,59930.0,30,,999.0,6.0,1.0,48.866732,-115.133187
305,88,2,7.0,,,,,,98382.0,53,64.0,150.0,6.0,1.0,48.023189,-123.106245
305,72,2,0.0,,,,,,98248.0,53,63.0,190.0,6.0,1.0,48.864419,-122.619419
306,29,1,0.0,,,,,,98952.0,53,73.0,280.0,1.0,1.0,46.356211,-120.763066
307,40,1,7.0,,,,,,90057.0,6,69.0,170.0,1.0,1.0,34.061735,-118.276757
307,32,1,0.0,,,,,,98247.0,53,77.0,230.0,6.0,1.0,48.911829,-122.330175
307,38,1,0.0,,,,,,98270.0,53,75.0,220.0,6.0,1.0,48.056723,-122.146904
308,24,1,7.0,,,,,,99185.0,53,70.0,155.0,6.0,1.0,47.749432,-118.717317
308,67,1,0.0,,,,,,68128.0,31,72.0,250.0,6.0,1.0,41.182074,-96.065315
309,30,1,7.0,,,,,,98901.0,53,75.0,185.0,6.0,1.0,46.722625,-120.406039
309,47,1,0.0,,,,,,98944.0,53,64.0,180.0,6.0,1.0,46.497628,-119.626676
310,20,1,0.0,,,,,,99212.0,53,74.0,180.0,1.0,1.0,47.664705,-117.310362
311,79,2,7.0,,,,,,98902.0,53,62.0,174.0,6.0,1.0,46.596673,-120.533851
311,57,1,0.0,,,,,,98840.0,53,68.0,230.0,6.0,1.0,48.315129,-119.579942
312,54,1,0.0,,,,,,98373.0,53,74.0,215.0,6.0,1.0,47.148479,-122.324136
313,18,2,7.0,,,,,,98579.0,53,62.0,120.0,6.0,1.0,46.788202,-123.125481
313,53,1,0.0,,,,,,98579.0,53,70.0,235.0,6.0,1.0,46.788202,-123.125481
313,25,2,0.0,,,,,,98570.0,53,63.0,210.0,6.0,1.0,46.630713,-122.650947
314,36,1,7.0,,,,,,98513.0,53,67.0,210.0,6.0,1.0,46.97703,-122.733942
315,93,1,7.0,,,,,,98932.0,53,67.0,200.0,6.0,1.0,46.332713,-120.156231
316,78,1,7.0,,,,,,99115.0,53,68.0,220.0,6.0,1.0,47.646834,-119.416689
317,21,2,0.0,,,,,,98632.0,53,65.0,118.0,6.0,1.0,46.209509,-123.056153
318,19,1,0.0,,,,,,98208.0,53,75.0,182.0,6.0,1.0,47.901777,-122.186999
319,43,1,7.0,,,,,,98642.0,53,68.0,200.0,6.0,1.0,45.807695,-122.693908
320,33,1,7.0,,,,,,98935.0,53,66.0,200.0,6.0,1.0,46.132575,-120.086236
320,42,2,7.0,,,,,,98909.0,53,69.0,220.0,6.0,1.0,,
320,27,1,0.0,,,,,,98937.0,53,77.0,250.0,6.0,1.0,46.792772,-121.226151
321,24,1,7.0,,,,,,99019.0,53,71.0,150.0,6.0,1.0,47.643175,-117.07562
322,47,1,7.0,,,,,,98860.0,53,71.0,270.0,6.0,1.0,47.461956,-119.200475
323,61,1,0.0,,,,,,98168.0,53,72.0,215.0,6.0,1.0,47.489569,-122.29996
323,64,2,7.0,,,,,,98198.0,53,70.0,160.0,6.0,1.0,47.391319,-122.314971
323,39,2,0.0,,,,,,98311.0,53,64.0,150.0,6.0,1.0,47.631197,-122.631017
323,30,2,0.0,,,,,,98001.0,53,62.0,160.0,6.0,1.0,47.310617,-122.263291
325,58,1,0.0,,,,,,98812.0,53,68.0,250.0,6.0,1.0,48.15237,-119.743479
325,59,1,0.0,,,,,,30605.0,13,66.0,218.0,6.0,1.0,33.905911,-83.323577
325,61,2,0.0,,,,,,98294.0,53,66.0,190.0,6.0,1.0,47.874166,-121.754323
325,21,1,0.0,,,,,,98563.0,53,72.0,185.0,6.0,1.0,47.193599,-123.615371
326,45,1,7.0,,,,,,97838.0,41,72.0,190.0,6.0,1.0,45.853004,-119.287265
327,77,1,7.0,,,,,,98376.0,53,73.0,260.0,6.0,1.0,47.846837,-122.852262
328,34,1,0.0,,,,,,98031.0,53,73.0,175.0,1.0,1.0,47.405479,-122.195772
328,59,1,0.0,,,,,,97501.0,41,71.0,185.0,6.0,1.0,42.265992,-122.900842
328,61,1,7.0,,,,,,98579.0,53,71.0,200.0,6.0,1.0,46.788202,-123.125481
328,69,2,0.0,,,,,,98502.0,53,67.0,300.0,6.0,1.0,47.08739,-123.022009
328,47,1,0.0,,,,,,98055.0,53,63.0,165.0,6.0,1.0,47.446982,-122.201521
328,33,2,0.0,,,,,,0.0,95,,999.0,9.0,9.0,,
328,51,1,0.0,,,,,,0.0,95,,999.0,9.0,9.0,,
329,55,2,0.0,,,,,,98520.0,53,70.0,180.0,6.0,1.0,47.205638,-123.754329
330,69,1,7.0,,,,,,98290.0,53,70.0,280.0,6.0,1.0,47.955367,-121.978502
331,28,1,7.0,,,,,,98284.0,53,69.0,195.0,6.0,1.0,48.546832,-122.135222
332,30,1,7.0,,,,,,94611.0,6,71.0,150.0,6.0,1.0,37.82935,-122.203507
333,49,1,7.0,,,,,,98354.0,53,71.0,135.0,6.0,1.0,47.251994,-122.317289
333,22,1,0.0,,,,,,98003.0,53,70.0,150.0,6.0,1.0,47.304801,-122.316969
334,22,1,0.0,,,,,,98198.0,53,72.0,213.0,6.0,1.0,47.391319,-122.314971
335,30,2,7.0,,,,,,98374.0,53,61.0,120.0,6.0,1.0,47.12908,-122.263923
336,44,1,7.0,,,,,,98466.0,53,73.0,165.0,1.0,1.0,47.224432,-122.541082
336,74,2,0.0,,,,,,98373.0,53,62.0,148.0,6.0,1.0,47.148479,-122.324136
336,36,2,0.0,,,,,,98409.0,53,67.0,130.0,6.0,1.0,47.210957,-122.481577
337,41,2,0.0,,,,,,95901.0,6,68.0,180.0,6.0,1.0,39.223939,-121.49405
337,25,2,0.0,,,,,,98944.0,53,67.0,125.0,6.0,1.0,46.497628,-119.626676
337,25,1,0.0,,,,,,99301.0,53,65.0,150.0,6.0,1.0,46.379233,-118.953781
338,26,1,0.0,,,,,,98070.0,53,68.0,155.0,6.0,1.0,47.407196,-122.473322
339,25,1,0.0,,,,,,98002.0,53,72.0,170.0,3.0,1.0,47.308286,-122.216812
340,42,1,0.0,,,,,,98390.0,53,72.0,360.0,6.0,1.0,47.209523,-122.227504
340,30,2,0.0,,,,,,98466.0,53,69.0,165.0,6.0,1.0,47.224432,-122.541082
340,26,1,0.0,,,,,,98513.0,53,74.0,243.0,6.0,1.0,46.97703,-122.733942
340,30,2,0.0,,,,,,98580.0,53,62.0,145.0,1.0,1.0,46.998953,-122.521882
340,60,1,0.0,,,,,,98597.0,53,68.0,225.0,6.0,1.0,46.844426,-122.492804
340,39,1,7.0,,,,,,98375.0,53,71.0,270.0,6.0,1.0,47.103181,-122.333406
341,49,1,7.0,,,,,,98155.0,53,70.0,190.0,6.0,1.0,47.754413,-122.300477
341,22,1,0.0,,,,,,98104.0,53,72.0,160.0,6.0,1.0,47.601884,-122.329459
342,43,2,0.0,,,,,,99403.0,53,63.0,125.0,6.0,1.0,46.362367,-117.282597
343,24,1,7.0,,,,,,99157.0,53,70.0,160.0,1.0,1.0,48.820843,-117.933374
343,56,1,0.0,,,,,,99207.0,53,71.0,185.0,6.0,1.0,47.68875,-117.387464
344,19,2,0.0,,,,,,98406.0,53,65.0,136.0,6.0,1.0,47.264107,-122.512591
344,23,2,0.0,,,,,,98366.0,53,64.0,230.0,6.0,1.0,47.541253,-122.577029
345,999,9,0.0,,,,,,99999.0,99,,999.0,9.0,9.0,,
346,42,1,7.0,,,,,,85207.0,4,70.0,150.0,6.0,1.0,33.454586,-111.637972
347,43,2,0.0,,,,,,99026.0,53,71.0,160.0,6.0,1.0,47.811345,-117.62654
348,18,1,0.0,,,,,,98635.0,53,67.0,130.0,6.0,1.0,45.750031,-121.185577
349,62,1,0.0,,,,,,99201.0,53,71.0,190.0,1.0,1.0,47.66236,-117.437255
349,33,2,0.0,,,,,,99202.0,53,64.0,150.0,1.0,1.0,47.657497,-117.37897
349,37,2,0.0,,,,,,99206.0,53,66.0,140.0,6.0,1.0,47.629296,-117.254657
350,21,1,7.0,,,,,,99202.0,53,70.0,190.0,6.0,1.0,47.657497,-117.37897
351,94,1,7.0,,,,,,98225.0,53,66.0,145.0,6.0,1.0,48.75094,-122.501286
352,26,1,0.0,,,,,,98026.0,53,73.0,220.0,6.0,1.0,47.840735,-122.33266
353,57,1,7.0,,,,,,59923.0,30,,999.0,6.0,1.0,48.225917,-115.391814
354,32,1,0.0,,,,,,98208.0,53,69.0,195.0,6.0,1.0,47.901777,-122.186999
355,38,1,7.0,,,,,,98684.0,53,62.0,110.0,6.0,1.0,45.630556,-122.514839
356,35,2,7.0,,,,,,99202.0,53,74.0,145.0,1.0,1.0,47.657497,-117.37897
357,57,1,7.0,,,,,,98118.0,53,70.0,195.0,6.0,1.0,47.540246,-122.268545
358,57,2,0.0,,,,,,98371.0,53,67.0,125.0,6.0,1.0,47.199448,-122.323541
359,35,2,7.0,,,,,,99005.0,53,67.0,135.0,6.0,1.0,47.844261,-117.366196
359,20,2,0.0,,,,,,83854.0,16,63.0,120.0,6.0,1.0,47.71934,-116.967308
360,33,2,0.0,,,,,,98501.0,53,68.0,130.0,6.0,1.0,46.974504,-122.875987
361,25,1,1.0,,,,,,98685.0,53,70.0,240.0,6.0,1.0,45.715211,-122.693165
361,20,1,0.0,,,,,,98663.0,53,71.0,150.0,6.0,1.0,45.657396,-122.662726
362,999,8,0.0,,,,,,99999.0,98,,999.0,9.0,9.0,,
363,20,2,7.0,,,,,,98501.0,53,63.0,125.0,6.0,1.0,46.974504,-122.875987
363,73,1,0.0,,,,,,98516.0,53,70.0,170.0,6.0,1.0,47.109685,-122.794261
364,999,9,0.0,,,,,,99999.0,99,,999.0,9.0,9.0,,
365,30,1,7.0,,,,,,98499.0,53,69.0,200.0,1.0,1.0,47.168693,-122.503347
365,59,1,0.0,,,,,,98405.0,53,75.0,245.0,6.0,1.0,47.245647,-122.472399
366,64,1,7.0,,,,,,99224.0,53,69.0,185.0,6.0,1.0,47.65241,-117.526046
367,60,1,7.0,,,,,,98404.0,53,74.0,200.0,6.0,1.0,47.208981,-122.411638
369,33,1,7.0,,,,,,99354.0,53,75.0,215.0,6.0,1.0,46.331677,-119.299782
370,32,1,7.0,,,,,,98531.0,53,72.0,148.0,6.0,1.0,46.730437,-122.902774
371,34,1,1.0,,,,,,98580.0,53,70.0,170.0,6.0,1.0,46.998953,-122.521882
372,26,1,0.0,,,,,,98604.0,53,73.0,130.0,6.0,1.0,45.805747,-122.510777
372,51,1,7.0,,,,,,98601.0,53,67.0,230.0,6.0,1.0,45.943435,-122.362522
373,53,1,0.0,,,,,,97124.0,41,70.0,300.0,6.0,1.0,45.569079,-122.946701
374,28,1,7.0,,,,,,98387.0,53,67.0,160.0,6.0,1.0,47.060925,-122.388908
375,43,2,1.0,,,,,,98903.0,53,61.0,160.0,6.0,1.0,46.543655,-121.023317
376,20,1,0.0,,,,,,98029.0,53,66.0,150.0,6.0,1.0,47.557085,-122.007748
376,21,1,7.0,,,,,,94513.0,6,68.0,150.0,6.0,1.0,37.922228,-121.668359
377,51,2,7.0,,,,,,99216.0,53,66.0,120.0,6.0,1.0,47.686363,-117.216681
377,30,1,0.0,,,,,,99218.0,53,71.0,140.0,6.0,1.0,47.758924,-117.409388
377,61,1,0.0,,,,,,83865.0,16,70.0,155.0,6.0,1.0,,
378,28,2,0.0,,,,,,92571.0,6,61.0,135.0,6.0,1.0,33.828396,-117.20766
378,18,1,0.0,,,,,,98848.0,53,66.0,170.0,6.0,1.0,47.168643,-119.842939
378,48,1,0.0,,,,,,98023.0,53,67.0,160.0,6.0,1.0,47.311491,-122.36281
379,24,2,7.0,,,,,,99223.0,53,70.0,140.0,6.0,1.0,47.589407,-117.344623
379,48,1,0.0,,,,,,60089.0,17,73.0,185.0,6.0,1.0,42.167231,-87.964063
